ASIN,URL,FULL_URL,TITLE,Tag 2,Tag 1,Tag 3,RATING,LENGTH,MRP,SELLING_PRICE,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,DESCRIPTION
B08ND3S1Y5,https://www.amazon.in/dp/B08ND3S1Y5,https://www.amazon.in/Pattern-Activity-kids-pattern-activity/dp/B08ND3S1Y5/ref=sr_1_179,Fun With Pattern Activity| book for kids| Pattern book | early learning book,All-Subject Activity Books,Shop By Interest,Early Foundation (Pre Nursery & Nursery),4,N/A,199,199,https://m.media-amazon.com/images/I/51z0LvRdezL.jpg,https://m.media-amazon.com/images/I/41sTc-M4v9L.jpg,https://m.media-amazon.com/images/I/41KH3qFbj3L.jpg,https://m.media-amazon.com/images/I/41rD60-oHjL.jpg,https://m.media-amazon.com/images/I/415YHhr7L5L.jpg,https://m.media-amazon.com/images/I/41xkqYmugDL.jpg,https://m.media-amazon.com/images/I/51MYGNUFaUL.jpg,"Fun With Pattern Activity| book for kids| Pattern book | early learning book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08NCVVVL8,https://www.amazon.in/dp/B08NCVVVL8,https://www.amazon.in/Mindfuels-Activity-Book-book-kids/dp/B08NCVVVL8/ref=sr_1_180,Fun With Activity Book 1 | preschool book | activity book for 3+,All-Subject Activity Books,Shop By Interest,Early Foundation (Pre Nursery & Nursery),4,64 pages,250,250,https://m.media-amazon.com/images/I/51SWwAHzBEL.jpg,https://m.media-amazon.com/images/I/51o5WVRJXCL.jpg,https://m.media-amazon.com/images/I/31xvHTARuYL.jpg,https://m.media-amazon.com/images/I/31zE2Rf9uML.jpg,https://m.media-amazon.com/images/I/41gyMIr7dzL.jpg,https://m.media-amazon.com/images/I/41VNIilFoUL.jpg,https://m.media-amazon.com/images/I/41ksZpinOsL.jpg,"Fun With Activity Book 1 | preschool book | activity book for 3+', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08NCF6P4L,https://www.amazon.in/dp/B08NCF6P4L,https://www.amazon.in/Mindfuels-Shabd-Sulekhni-workbook-children/dp/B08NCF6P4L/ref=sr_1_181,Shabd Sulekhni,All-Subject Activity Books,Shop By Interest,"Kindergarten Years (U.K.G &  L.K.G), Lower Primary (Class 1 & 2)",3.2,N/A,195,195,https://m.media-amazon.com/images/I/5118zKYbabL.jpg,https://m.media-amazon.com/images/I/51AHoIrQc2L.jpg,https://m.media-amazon.com/images/I/514VwcCDE3L.jpg,https://m.media-amazon.com/images/I/51021z0O3CL.jpg,https://m.media-amazon.com/images/I/51TTsdRpKPL.jpg,https://m.media-amazon.com/images/I/51OIA422v+L.jpg,https://m.media-amazon.com/images/I/513XCd0Qg5L.jpg,"Shabd Sulekhni', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08DKFHH42,https://www.amazon.in/dp/B08DKFHH42,https://www.amazon.in/Mindfuels-Domestic-reusable-children-Coloring/dp/B08DKFHH42/ref=sr_1_293,"Wipe & Clean Flash Cards With Spiral (Combo Of 4 Books)| Birds, Good Habits, Domestic Animals , Colors For Kids| Wipe & Clean reusable Book for children, Coloring book for kids",All-Subject Activity Books,Shop By Interest,"Early Foundation (Pre Nursery & Nursery), Kindergarten Years (U.K.G &  L.K.G)",3,120 pages,350,350,https://m.media-amazon.com/images/I/51o4N3LqAhL.jpg,https://m.media-amazon.com/images/I/413D5sWOFiL.jpg,https://m.media-amazon.com/images/I/41igFM2jVYL.jpg,https://m.media-amazon.com/images/I/31KJNLczTbL.jpg,https://m.media-amazon.com/images/I/31WnoDANTeL.jpg,https://m.media-amazon.com/images/I/41AAfUaL2OL.jpg,https://m.media-amazon.com/images/I/41k0rfQYNtL.jpg,"Wipe & Clean Flash Cards With Spiral (Combo Of 4 Books)| Birds, Good Habits, Domestic Animals , Colors For Kids| Wipe & Clean reusable Book for children, Coloring book for kids', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7PV2G1,https://www.amazon.in/dp/B0FS7PV2G1,https://www.amazon.in/Mind-Fuels-Hindi-Vyakaran-Assignments/dp/B0FS7PV2G1/ref=sr_1_24,Hindi Vyakaran | Class 1 | Practice Assignments Workbook | Hindi Olympiad Preparation ,Hindi,Shop By Subject,Lower Primary (Class 1 & 2),4.3,60 pages,295,295,https://m.media-amazon.com/images/I/61hjyIzDB4L.jpg,https://m.media-amazon.com/images/I/511Jwjvo9fL.jpg,https://m.media-amazon.com/images/I/513vOo5gzDL.jpg,https://m.media-amazon.com/images/I/512iy15wmAL.jpg,,,,"Hindi Vyakaran | 1 Practice Assignments Workbook | Hindi Grammar Book for Kids Age 5+ | Hindi Olympiad Preparation | Educational Practice Workbook for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7M2YB1,https://www.amazon.in/dp/B0FS7M2YB1,https://www.amazon.in/Mind-Fuels-Hindi-Vyakaran-Assignments/dp/B0FS7M2YB1/ref=sr_1_133,Hindi Vyakaran | Class 3 | Practice Assignments Workbook | Hindi Olympiad Preparation ,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),4.4,60 pages,295,295,https://m.media-amazon.com/images/I/61i10Y1NOJL.jpg,https://m.media-amazon.com/images/I/51M1VT8U-4L.jpg,https://m.media-amazon.com/images/I/51RmPhApPOL.jpg,https://m.media-amazon.com/images/I/51fQF3Z5eyL.jpg,,,,"Hindi Vyakaran | 3 Practice Assignments Workbook | Hindi Grammar Book for Kids Age 8+ | Hindi Olympiad Preparation | Educational Practice Workbook for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7KVD7F,https://www.amazon.in/dp/B0FS7KVD7F,https://www.amazon.in/Mind-Fuels-Hindi-Vyakaran-Assignments/dp/B0FS7KVD7F/ref=sr_1_153,Hindi Vyakaran | Class 5 | Practice Assignments Workbook | Hindi Olympiad Preparation ,Hindi,Shop By Subject,Middle School (Class 5 & 6),Previous,63 pages,295,295,https://m.media-amazon.com/images/I/61CGYIKivnL.jpg,https://m.media-amazon.com/images/I/51Syzr+HhVL.jpg,https://m.media-amazon.com/images/I/51V+oBmyQgL.jpg,https://m.media-amazon.com/images/I/516DNav96DL.jpg,,,,"Hindi Vyakaran | 5 Practice Assignments Workbook | Hindi Grammar Book for Kids Age 9+ | Hindi Olympiad Preparation | Educational Practice Workbook for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7N8J3J,https://www.amazon.in/dp/B0FS7N8J3J,https://www.amazon.in/Mind-Fuels-Hindi-Vyakaran-Assignments/dp/B0FS7N8J3J/ref=sr_1_38,Hindi Vyakaran | Class 4 | Practice Assignments Workbook | Hindi Olympiad Preparation ,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),4.4,61 pages,295,295,https://m.media-amazon.com/images/I/61GysOLjnHL.jpg,https://m.media-amazon.com/images/I/51xjsXi6jvL.jpg,https://m.media-amazon.com/images/I/51A5QyygOcL.jpg,https://m.media-amazon.com/images/I/51OzKUEPvnL.jpg,,,,"Hindi Vyakaran | 4 Practice Assignments Workbook | Hindi Grammar Book for Kids Age 9+ | Hindi Olympiad Preparation | Educational Practice Workbook for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FS7QNR8S,https://www.amazon.in/dp/B0FS7QNR8S,https://www.amazon.in/Mind-Fuels-Hindi-Vyakaran-Assignments/dp/B0FS7QNR8S/ref=sr_1_41,Hindi Vyakaran | Class 2 | Practice Assignments Workbook | Hindi Olympiad Preparation ,Hindi,Shop By Subject,Lower Primary (Class 1 & 2),5,62 pages,295,295,https://m.media-amazon.com/images/I/61FTBnv7biL.jpg,https://m.media-amazon.com/images/I/51t5cd1lBdL.jpg,https://m.media-amazon.com/images/I/51EUQ6957xL.jpg,https://m.media-amazon.com/images/I/51kWcUEWIdL.jpg,,,,"Hindi Vyakaran | 2 Practice Assignments Workbook | Hindi Grammar Book for Kids Age 6+ | Hindi Olympiad Preparation | Educational Practice Workbook for Children', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08NCLXLTQ,https://www.amazon.in/dp/B08NCLXLTQ,https://www.amazon.in/Mindfuels-Sargun-learning-hindi-varnmala/dp/B08NCLXLTQ/ref=sr_1_28,Shabd Sargun | Hindi Sulekh Varnmala |Practice Workbook| Early learning book for children | Age 2 to 5,Hindi,Shop By Subject,Early Foundation (Pre Nursery & Nursery),4.4,40 pages,250,250,https://m.media-amazon.com/images/I/510enEPrmiL.jpg,https://m.media-amazon.com/images/I/411ntIsng1L.jpg,https://m.media-amazon.com/images/I/51Cr7ehKhQL.jpg,https://m.media-amazon.com/images/I/417CThvzLIL.jpg,https://m.media-amazon.com/images/I/41yxv7uHfML.jpg,https://m.media-amazon.com/images/I/51+Cxvh3FfL.jpg,https://m.media-amazon.com/images/I/51Or5TL2HaL.jpg,"Shabd Sargun |,hindi learning book |hindi sulekh varnmala | hindi practice workbook| early learning book for children| hindi reading book for kids 2 to 5', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08NCF5X1R,https://www.amazon.in/dp/B08NCF5X1R,https://www.amazon.in/Mindfuels-Swar-Sargun-hindi-learning/dp/B08NCF5X1R/ref=sr_1_36,Swar Sargun | Hindi sulekh varnmala | Practice Workbook| Early learning book for children | Age 2 to 5 ,Hindi,Shop By Subject,Early Foundation (Pre Nursery & Nursery),4.6,40 pages,280,280,https://m.media-amazon.com/images/I/51LBFjHU9xL.jpg,https://m.media-amazon.com/images/I/51EqqaqR+JL.jpg,https://m.media-amazon.com/images/I/51w6EzGAphL.jpg,https://m.media-amazon.com/images/I/51PTtmnwp3L.jpg,https://m.media-amazon.com/images/I/51gREpspICL.jpg,https://m.media-amazon.com/images/I/515NNIWgEgL.jpg,https://m.media-amazon.com/images/I/51-MGjKRZDL.jpg,"Swar Sargun |Hindi learning book | Hindi practise book | Early learning book in Hindi |Hindi sulekh varnmala | Book for kids 2 to 5 Paperback | 1', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08C774SXT,https://www.amazon.in/dp/B08C774SXT,https://www.amazon.in/Mindfuels-Interactive-Activity-Assignment-Efficient/dp/B08C774SXT/ref=sr_1_42,Hindi Shabad Gyaan  | Practice Assignment Book | Ages 5 years to 8 years,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),5,N/A,295,295,https://m.media-amazon.com/images/I/51NABCFPo3L.jpg,https://m.media-amazon.com/images/I/41ipkwuw6lL.jpg,https://m.media-amazon.com/images/I/4198wi+GuJL.jpg,https://m.media-amazon.com/images/I/4100BM1lchL.jpg,https://m.media-amazon.com/images/I/51Qng9UmndL.jpg,https://m.media-amazon.com/images/I/41xoxwN-C8L.jpg,https://m.media-amazon.com/images/I/417Uf4g2byL.jpg,"Interactive Activity book and Practice Assignment Book on Hindi Shabad Gyaan to Keep Children and Young Minds Efficient | Hindi Edition (Ages 5 years to 8 years) hindi learning book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08C7C4R7Q,https://www.amazon.in/dp/B08C7C4R7Q,https://www.amazon.in/Mindfuels-Interactive-Activity-Assignment-Efficient/dp/B08C7C4R7Q/ref=sr_1_54,Hindi Maatra Gyaan  | Practice Assignment Book | Ages 5 years to 8 years,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),4.6,N/A,295,295,https://m.media-amazon.com/images/I/41vyt1POTfL.jpg,https://m.media-amazon.com/images/I/51F9QAG2C8L.jpg,https://m.media-amazon.com/images/I/41k2nozIzqL.jpg,https://m.media-amazon.com/images/I/51KC7uT9YNL.jpg,https://m.media-amazon.com/images/I/41gcdn6QWvL.jpg,https://m.media-amazon.com/images/I/41iv5kLMA6L.jpg,https://m.media-amazon.com/images/I/41RspTwx5RL.jpg,"Interactive Activity book and Practice Assignment Book on Hindi Maatra Gyaan to Keep Children and Young Minds Efficient in Maatra Gyaan | Hindi Edition hindi learnant book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08NC9DLR4,https://www.amazon.in/dp/B08NC9DLR4,https://www.amazon.in/Mindfuels-Praveshika-hindi-learninhindi-praveshika-varnmala/dp/B08NC9DLR4/ref=sr_1_57,Sargun | Praveshika | Hindi sulekh varnmala | Practice workbook | Early learning book for children,Hindi,Shop By Subject,Early Foundation (Pre Nursery & Nursery),4.8,80 pages,395,395,https://m.media-amazon.com/images/I/51aCO9qLd1L.jpg,https://m.media-amazon.com/images/I/411ntIsng1L.jpg,https://m.media-amazon.com/images/I/51+Cxvh3FfL.jpg,https://m.media-amazon.com/images/I/51Or5TL2HaL.jpg,https://m.media-amazon.com/images/I/51V-X1gapBL.jpg,https://m.media-amazon.com/images/I/51EqqaqR+JL.jpg,https://m.media-amazon.com/images/I/51PTtmnwp3L.jpg,"Sargun Hindi| Praveshika|hindi learning hindi praveshika |hindi sulekh varnmala | Hindi practice workbook| early learning book for children| hindi reading activity book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FR5B9ZZH,https://www.amazon.in/dp/B0FR5B9ZZH,https://www.amazon.in/Pathyapustak-Textbook-Colorful-Illustrations-Activities/dp/B0FR5B9ZZH/ref=sr_1_59,Sargun | Hindi Pathyapustak | Class 1 | Hindi Textbook for Kids | Based on NEP & NCF ,Hindi,Shop By Subject,Lower Primary (Class 1 & 2),3.4,80 pages,299,299,https://m.media-amazon.com/images/I/51-L-hoxU4L.jpg,https://m.media-amazon.com/images/I/51UtWCWxgIL.jpg,https://m.media-amazon.com/images/I/41mNA89ay3L.jpg,https://m.media-amazon.com/images/I/41iZK5rZwAL.jpg,https://m.media-amazon.com/images/I/51opE+Y2pZL.jpg,https://m.media-amazon.com/images/I/41xZtDQPL1L.jpg,https://m.media-amazon.com/images/I/41ExObtD3TL.jpg,"Sargun Hindi Pathyapustak Class 1 | Hindi Textbook for Kids | Based on NEP & NCF | Colorful Illustrations & Activities', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FR556JMG,https://www.amazon.in/dp/B0FR556JMG,https://www.amazon.in/Pathyapustak-Textbook-Colorful-Illustrations-Activities/dp/B0FR556JMG/ref=sr_1_163,Sargun | Hindi Pathyapustak | Class 2 | Hindi Textbook for Kids | Based on NEP & NCF ,Hindi,Shop By Subject,Lower Primary (Class 1 & 2),Previous,88 pages,330,330,https://m.media-amazon.com/images/I/51CiLc7GwnL.jpg,https://m.media-amazon.com/images/I/51wXv3eiOnL.jpg,https://m.media-amazon.com/images/I/41RdKvu2J8L.jpg,https://m.media-amazon.com/images/I/51wL2V1LIOL.jpg,https://m.media-amazon.com/images/I/51kgF4ZwuqL.jpg,https://m.media-amazon.com/images/I/41HAy-Ar3lL.jpg,https://m.media-amazon.com/images/I/41uO6790AVL.jpg,"Sargun Hindi Pathyapustak Class 2 | Hindi Textbook for Kids | Based on NEP & NCF | Colorful Illustrations & Activities', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FR45P8CG,https://www.amazon.in/dp/B0FR45P8CG,https://www.amazon.in/Pathyapustak-Textbook-Colorful-Illustrations-Activities/dp/B0FR45P8CG/ref=sr_1_164,Sargun | Hindi Pathyapustak | Class 3 | Hindi Textbook for Kids | Based on NEP & NCF ,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),Previous,96 pages,360,360,https://m.media-amazon.com/images/I/51z4bV4LDsL.jpg,https://m.media-amazon.com/images/I/510momiza0L.jpg,https://m.media-amazon.com/images/I/3110H2hRAAL.jpg,https://m.media-amazon.com/images/I/51gm86XgGNL.jpg,https://m.media-amazon.com/images/I/51bh4gb4ZtL.jpg,https://m.media-amazon.com/images/I/51LEpeG6RkL.jpg,https://m.media-amazon.com/images/I/41LJzGWixXL.jpg,"Sargun Hindi Pathyapustak Class 3 | Hindi Textbook for Kids | Based on NEP & NCF | Colorful Illustrations & Activities', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FR5B3DL1,https://www.amazon.in/dp/B0FR5B3DL1,https://www.amazon.in/Pathyapustak-Textbook-Colorful-Illustrations-Activities/dp/B0FR5B3DL1/ref=sr_1_160,Sargun | Hindi Pathyapustak | Class 4 | Hindi Textbook for Kids | Based on NEP & NCF ,Hindi,Shop By Subject,Upper Primary (Class 3 & 4),Previous,104 pages,390,390,https://m.media-amazon.com/images/I/51ec6jLOVkL.jpg,https://m.media-amazon.com/images/I/51uO20w-7mL.jpg,https://m.media-amazon.com/images/I/31Mn7tpaA7L.jpg,https://m.media-amazon.com/images/I/51v3HdedFhL.jpg,https://m.media-amazon.com/images/I/51k2u43KoSL.jpg,https://m.media-amazon.com/images/I/41eV2JzDOCL.jpg,https://m.media-amazon.com/images/I/21UqN2HUpmL.jpg,"Sargun Hindi Pathyapustak Class 4 | Hindi Textbook for Kids | Based on NEP & NCF | Colorful Illustrations & Activities', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B0FR59JTP7,https://www.amazon.in/dp/B0FR59JTP7,https://www.amazon.in/Pathyapustak-Textbook-Colorful-Illustrations-Activities/dp/B0FR59JTP7/ref=sr_1_161,Sargun | Hindi Pathyapustak | Class 5 | Hindi Textbook for Kids | Based on NEP & NCF ,Hindi,Shop By Subject,Middle School (Class 5 & 6),Previous,112 pages,415,415,https://m.media-amazon.com/images/I/519l4rvBCcL.jpg,https://m.media-amazon.com/images/I/514yUM9mCOL.jpg,https://m.media-amazon.com/images/I/41V8UA5qoyL.jpg,https://m.media-amazon.com/images/I/51nkwOC0f5L.jpg,https://m.media-amazon.com/images/I/51ouDO2HR7L.jpg,https://m.media-amazon.com/images/I/51gMPgN7p1L.jpg,https://m.media-amazon.com/images/I/41OXENf9-fL.jpg,"Sargun Hindi Pathyapustak Class 5 | Hindi Textbook for Kids | Based on NEP & NCF | Colorful Illustrations & Activities', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
